Title_Review,Pros,Cons,id,Stars,Company_name,Recommend,CEO_approval,Business_outlook,Location,Date,Employee_type,Employee_sen,neg,neu,pos,pros_comp,neg,neu,pos,cons_comp,avg_comp,pros_sent,cons_sent,avg_sent
"['nice', 'place', 'work']","['flexible', 'working', 'hour', 'enough', 'resource', 'learn', 'new', 'technology']","['kind', 'micro', 'management', 'base', 'manager']",empReview_72102538,4.0,Amazon,positive,positive,positive,Engineer in Chennai,2022-12-24,former employee,1-3 yrs,0.0,0.808,0.192,0.2263,0.0,1.0,0.0,0.0,0.11315,positive,negative,positive
"['decent', 'bit', 'many', 'delivery', 'per', 'day']","['3', 'day', 'weekend', 'nice', 'van']","['many', 'delivery', 'per', 'day', 'almost', 'time', 'use', 'bathroom', 'want', 'finish', 'time']",empReview_72385681,3.0,Amazon,negative,negative,negative,,2023-01-06,former employee,,0.0,0.588,0.412,0.4215,0.099,0.833,0.068,-0.1548,0.13335,positive,negative,positive
['amazon'],"['flexibility', 'voluntary', 'time', 'time', 'opportunity']","['mandatory', 'overtime', 'long', 'hour', 'repetitive', 'work']",empReview_72386276,3.0,Amazon,neutral,neutral,neutral,"Haven, CT",2023-01-06,current employee,,0.0,0.49,0.51,0.6369,0.274,0.548,0.178,-0.1779,0.2295,positive,negative,positive
"['area', 'manager', 'amzl']","['gain', 'lot', 'experience', 'logistics', 'extremely', 'fast']","['amzl', 'still', 'relatively', 'new', 'work', '3rd', 'party', 'dsps', 'really', 'infuriate', 'sometimes', 'dsps', 'incentive', 'work', 'station', 'achieve', 'station', 'goal', 'since', 'station', 'goal', 'affect', 'much', 'money', 'dsp', 'make']",empReview_72387142,3.0,Amazon,neutral,neutral,neutral,"Dallas, TX",2023-01-06,current employee,1-3 yrs,0.0,0.726,0.274,0.5267,0.115,0.831,0.055,-0.4506,0.03804999999999997,positive,negative,negative
"['depends', 'location', 'boss']","['mostly', 'independent', 'good', 'work', 'easy', 'learn']","['manual', 'labor', 'difficult', 'depend', 'person', 'long', 'hour', 'usually', 'night']",empReview_72388865,3.0,Amazon,neutral,neutral,neutral,"Francisco, CA",2023-01-06,former employee,,0.0,0.633,0.367,0.7003,0.143,0.857,0.0,-0.3612,0.16955,positive,negative,positive
"['bad', 'people', 'make']","['interview', 'long', 'open', 'pretty', 'much', 'get', 'job']","['stower', 'work', 'repetitive']",empReview_72389664,3.0,Amazon,positive,error,error,"Island, NY",2023-01-06,former employee,<1 yrs,0.12,0.707,0.174,0.25,0.25,0.75,0.0,-0.25,0.0,positive,negative,negative
['decent'],"['college', 'student', 'pay', 'good', 'enjoy', '3', '4', 'schedule']","['long', 'hour', 'allow', 'sit']",empReview_72390156,3.0,Amazon,neutral,neutral,neutral,,2023-01-06,current employee,,0.068,0.634,0.298,0.6908,0.0,1.0,0.0,0.0,0.3454,positive,negative,positive
"['decent', 'job']","['15', 'pay', 'ok']","['break', ""n't"", 'enough', 'alot', 'body']",empReview_72391964,3.0,Amazon,neutral,neutral,neutral,,2023-01-06,former employee,<1 yrs,0.318,0.682,0.0,-0.1027,0.0,1.0,0.0,0.0,-0.05135,negative,negative,negative
"['great', 'everyone']","['super', 'fun', 'complex', 'challenge', 'great', 'impact', 'find', 'talented', 'people']","['friendly', 'environment', 'fear-based', 'leadership', 'normal', 'work-life', 'balance', 'terrible', ""n't"", 'set', 'boundary']",empReview_72076397,4.0,Amazon,negative,positive,positive,II in Luxembourg,2022-12-22,current employee,3-5 yrs,0.0,0.357,0.643,0.945,0.264,0.736,0.0,-0.6935,0.12574999999999997,positive,negative,positive
"['engage', 'challenge']","['amazon', 'mx', 'good', 'benefit', 'law', 'benefit', 'great', 'learning', 'experience', 'easy', 'see', 'work', 'come', 'life', 'independent', 'actually', 'control', 'career', 'business', 'scope']","['peak', 'season', 'hour', 'long', 'expectation', 'time', 'unrealistically', 'high', 'bandwidth', 'tight', 'usually', 'report', 'create', 'blurbs', 'every', 'single', 'thing', 'exhaust', 'time', 'consume']",empReview_72078251,4.0,Amazon,positive,positive,positive,de Mexico,2022-12-22,current employee,1-3 yrs,0.0,0.663,0.337,0.9413,0.074,0.861,0.065,-0.0772,0.43205,positive,negative,positive
['decent'],"['easily', 'build', 'pto']","['physical', 'stress', 'body']",empReview_72079848,4.0,Amazon,neutral,neutral,neutral,,2022-12-22,former employee,,0.0,0.625,0.375,0.34,0.412,0.588,0.0,-0.4215,-0.04074999999999998,positive,negative,negative
"['far', 'good', 'experience']","['work', 'amazon', 'overall', 'good', 'experience', 'company', 'promote', 'diversity', 'inclusion', 'encourage', 'personal', 'growth', 'provide', 'opportunity', 'develop', 'new', 'skill']","['achieve', 'right', 'work/life', 'balance', 'difficult']",empReview_72081824,4.0,Amazon,positive,neutral,neutral,,2022-12-22,current employee,<1 yrs,0.0,0.53,0.47,0.9201,0.263,0.737,0.0,-0.3612,0.27945,positive,negative,positive
"['great', 'tech', 'company', 'work', 'good', 'place', 'learn']","['tend', 'work', 'late', 'technology', 'high', 'skilled', 'people', 'around', 'learn', 'lot']","['career', 'sometimes', 'stay', 'flat', 'less', 'amount', 'growth', 'level', 'mainly', 'aggressive', 'hiring']",empReview_72082334,4.0,Amazon,positive,positive,negative,,2022-12-23,current employee,5-8 yrs,0.0,1.0,0.0,0.0,0.076,0.812,0.112,0.1868,0.0934,negative,positive,negative
['good'],"['high', 'salary', 'promotion', 'opportunity', 'diverse', 'environment', 'safe', 'work', 'people', 'focus', 'business']","['often', 'job', 'stressful', 'require', 'long', 'hour', 'work']",empReview_72082964,4.0,Amazon,positive,positive,neutral,"Doncaster, England",2022-12-23,current employee,5-8 yrs,0.0,0.645,0.355,0.6705,0.268,0.732,0.0,-0.5106,0.07994999999999997,positive,negative,negative
['fresher'],"['good', 'compensation', 'healthy', 'work', 'life', 'balance']","['limit', 'skill', 'build', 'growth', 'opportunity']",empReview_72086332,4.0,Amazon,positive,neutral,positive,,2022-12-23,former employee,<1 yrs,0.0,0.472,0.528,0.6808,0.188,0.297,0.515,0.5106,0.5957,positive,positive,positive
"['good', 'job']","[""n't"", 'take', 'work', 'home', '3', 'day']","['long', 'day', '10-11', 'hour']",empReview_72086625,4.0,Amazon,positive,positive,positive,"Kegworth, England",2022-12-23,current employee,3-5 yrs,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,negative,negative,negative
"['employee', 'friendly']","['best', 'place', 'work', 'good', 'pay']","['actually', 'con', 'one', 'must', 'able', 'work', 'flexibly', '24/7', 'rotational', 'shift']",empReview_72087101,4.0,Amazon,positive,positive,positive,Specialist in Hyderābād,2022-12-23,current employee,1-3 yrs,0.122,0.261,0.617,0.7717,0.082,0.767,0.151,0.3291,0.5504,positive,positive,positive
"['great', 'company', 'work', 'point', 'career']","['great', 'work', 'environment', 'work', 'culture', 'growth', 'opportunity', 'promotion', 'tool', 'career', 'path', 'growth', 'demand', 'environment', 'push', 'innovate', 'fantastic', 'experience', 'manager', 'care', 'work/life', 'balance', 'ideal', 'spot', 'entrepreneurial', 'mindset', 'workplace', 'diversity']","['company', 'structure', 'make', 'teams', 'work', 'separately', 'isolated', 'over-reliance', 'tool', 'sometimes', 'hinders', 'slow', 'get', 'stuff', 'do', 'pto', 'benefit', 'industry', 'benchmark']",empReview_72088116,4.0,Amazon,positive,positive,positive,,2022-12-23,current employee,<1 yrs,0.03,0.57,0.4,0.9732,0.08,0.83,0.09,0.0772,0.5252,positive,negative,positive
"['extra', 'cash']","['4', 'hour', 'shift', 'pay', 'weekly', 'pick', 'overtime']","['long', 'stand', 'period', 'warehouse', 'temp', 'short', 'breaksc']",empReview_72047046,3.0,Amazon,neutral,neutral,neutral,"Atlanta, GA",2022-12-21,former employee,<1 yrs,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,negative,negative,negative
"['lot', 'oportunies', 'impulse', 'career', 'leave', 'think', 'work', 'devil']","['get', 'work', 'really', 'smart', 'people', 'ton', 'internal', 'resource', 'learn', 'thrive']","['big', 'company', 'get', 'strong', 'soft', 'skill', 'go', 'grinded', 'political', 'game', 'without', 'know']",empReview_72047784,3.0,Amazon,positive,error,error,,2022-12-21,former employee,,0.0,0.834,0.166,0.4576,0.0,0.887,0.113,0.5106,0.48410000000000003,positive,positive,positive
"['like', 'bore', 'job']","['job', 'really', 'put', 'stuff']","['pick', 'perpare', 'mega', 'bore', 'time']",empReview_72048413,3.0,Amazon,negative,error,error,,2022-12-21,current employee,,0.0,1.0,0.0,0.0,0.174,0.826,0.0,-0.2732,-0.1366,negative,negative,negative
"['ok', 'work']","['big', 'company', 'good', 'resume']","['treat', 'employee', 'bad', 'think']",empReview_72049363,3.0,Amazon,neutral,neutral,neutral,,2022-12-21,current employee,,0.0,0.58,0.42,0.4404,0.38,0.326,0.293,-0.2023,0.11905,positive,negative,positive
"['seasonal', 'sortation', 'associate']","['quick', 'easy', '4', 'hour', 'shift', 'job', 'sortation', 'plant']","['flex', 'hour', 'per', 'shift']",empReview_72050478,3.0,Amazon,neutral,neutral,neutral,"Brownstown, MI",2022-12-21,former employee,,0.0,0.756,0.244,0.4404,0.0,1.0,0.0,0.0,0.2202,positive,negative,positive
"['meh', 'bad', 'thing', ""'ve"", 'ever', 'do']","['good', 'camaraderie', 'peer', 'benefit', 'offer', 'amaze']","['line', 'development', '``', 'guise', 'provide', 'sufficient', 'training', 'development', 'new', 'hire']",empReview_72051302,3.0,Amazon,negative,neutral,neutral,,2022-12-21,current employee,,0.0,0.511,0.489,0.8612,0.0,1.0,0.0,0.0,0.4306,positive,negative,positive
"['overall', 'good']","['great', 'learn', 'opportunity', 'sde', 'starter']","['company', 'postpone', 'offer', '...']",empReview_72052346,3.0,Amazon,neutral,neutral,neutral,,2022-12-21,former employee,<1 yrs,0.0,0.374,0.626,0.7717,0.31,0.69,0.0,-0.2023,0.2847,positive,negative,positive
"['job', 'description']","['weekly', 'pay', '3', 'day', 'available', 'overtime']","['long', 'work', 'hour', 'work', 'outside', 'life', 'accept', 'doctor', 'note', 'everyman']",empReview_72052585,3.0,Amazon,negative,negative,error,,2022-12-21,current employee,,0.167,0.833,0.0,-0.1027,0.0,0.852,0.148,0.3818,0.13954999999999998,negative,positive,positive
"['amazon', 'job', 'pay', 'well']","['looks', 'good', 'resume']","['diversity', 'inclusion', 'talk', 'walk', 'pay', 'low', 'consider', 'expectation', 'duty']",empReview_72052920,3.0,Amazon,negative,negative,neutral,"Huntington, WV",2022-12-21,former employee,5-8 yrs,0.0,0.58,0.42,0.4404,0.212,0.788,0.0,-0.3612,0.039599999999999996,positive,negative,negative
['okay'],"['earn', 'lot', 'good']","['favoritism', 'drama', 'really', 'forever', 'job']",empReview_72053753,3.0,Amazon,negative,error,error,,2022-12-21,former employee,,0.0,0.707,0.293,0.4404,0.0,0.779,0.221,0.1779,0.30915000000000004,positive,positive,positive
"['good', 'team']","['work', 'life', 'balance', 'good', 'work']","['improper', 'management', 'high', 'authority', 'need', 'take', 'care', 'team', 'properly']",empReview_73043073,5.0,Amazon,neutral,neutral,neutral,"Seattle, WA",2023-01-27,current employee,,0.0,0.734,0.266,0.4404,0.0,0.758,0.242,0.4939,0.46715,positive,positive,positive
"['great', 'employer']","['good', 'pay', 'good', 'people', 'great', 'culture']","['far', 'home', 'much', 'writing']",empReview_73043761,5.0,Amazon,positive,positive,neutral,Hong Kong,2023-01-27,current employee,<1 yrs,0.105,0.15,0.744,0.8591,0.0,1.0,0.0,0.0,0.42955,positive,negative,positive
"['smart', 'people']","['challenge', 'project', 'good', 'perk', 'supportive', 'colleague']","['tedious', 'promotion', 'process', 'stock', 'base', 'compensation']",empReview_73045788,5.0,Amazon,positive,negative,negative,III in Sydney,2023-01-27,former employee,3-5 yrs,0.0,0.309,0.691,0.6908,0.0,1.0,0.0,0.0,0.3454,positive,negative,positive
['good'],"['good', 'salary', 'team', 'personally', 'work']","['high', 'stress', 'environment', 'lot', 'competition']",empReview_73046441,5.0,Amazon,neutral,neutral,neutral,,2023-01-27,current employee,,0.0,0.707,0.293,0.4404,0.286,0.714,0.0,-0.4215,0.009450000000000014,positive,negative,negative
"['great', 'place', 'work']","['development', 'opportunity', 'management', 'growth', 'plan']","['basic', 'pay', 'limit', 'benefit']",empReview_73046543,5.0,Amazon,neutral,neutral,neutral,,2023-01-27,current employee,,0.0,0.536,0.464,0.6369,0.343,0.382,0.275,0.0735,0.3552,positive,negative,positive
"['good', 'company', 'great', 'work', 'culture']","['easy', 'approach', 'senior']","['difficult', 'complete', 'target']",empReview_73047138,5.0,Amazon,neutral,neutral,neutral,,2023-01-27,former employee,,0.0,0.58,0.42,0.4404,0.333,0.667,0.0,-0.3612,0.039599999999999996,positive,negative,negative
"['best', 'place', 'work']","['good', 'compensation', 'good', 'learning', 'curve', 'good', 'peer']","['work', 'life', 'balance', 'may', 'bad', 'depend', 'upon', 'team', 'due', 'away', 'team', 'collaboration']",empReview_73047997,5.0,Amazon,positive,positive,positive,,2023-01-27,current employee,1-3 yrs,0.0,0.446,0.554,0.8271,0.2,0.8,0.0,-0.5423,0.14239999999999997,positive,negative,positive
['flexible'],"['flexible', 'schedule', 'pretty', 'much', 'get', 'fits', 'need', 'lot', 'overtime', 'opportunity', 'usually']","['offer', 'lot', 'vto', 'voluntary', 'time', 'without', 'pay', 'tempting', 'time']",empReview_73048242,5.0,Amazon,positive,positive,neutral,,2023-01-27,current employee,,0.0,0.619,0.381,0.7902,0.0,0.92,0.08,0.0762,0.43320000000000003,positive,negative,positive
['good'],"['salary', 'ambitious', 'project', 'around', 'world']","['stressful', 'balance', 'personal', 'life']",empReview_73049246,5.0,Amazon,neutral,neutral,neutral,Analyst in Luxembourg,2023-01-27,former employee,,0.0,0.617,0.383,0.4767,0.452,0.548,0.0,-0.5106,-0.01695000000000002,positive,negative,negative
"['great', 'company']","['flexible', 'great', 'place', 'fun', 'work']","['pay', 'schedule', 'management', 'try', 'throw', 'bus', 'time', 'time']",empReview_73053697,5.0,Amazon,neutral,neutral,neutral,,2023-01-27,current employee,,0.0,0.301,0.699,0.8519,0.104,0.896,0.0,-0.1027,0.3746,positive,negative,positive
"['easy', 'job', 'bad', 'company']","['decent', 'pay', 'great', 'benefit', 'job', 'simple', 'co', 'worker', 'great']","['10', 'hour', 'stand', '4', 'day', 'row', 'worth', 'pay', 'manger', 'inconsistent']",empReview_72915701,2.0,Amazon,positive,error,error,,2023-01-23,former employee,,0.073,0.365,0.562,0.886,0.098,0.825,0.076,-0.0951,0.39545,positive,negative,positive
"['job', 'security', 'employee', 'treat', 'well']","['perk', 'good', 'colleague', 'good', 'technically', 'strong']","['management', 'goal', 'meeting', '6', '10', 'unregretted', 'attrition', '``', 'senior', 'management', 'anything', 'forcefully', 'fit', 'employee', 'layoffs', 'do', 'beyond', 'ura', 'employee', 'treat', 'like', 'accuse', 'wo', ""n't"", 'give', 'time', 'say', 'even', 'goodbye', 'fellow', 'colleague', 'work', 'even', 'employee', 'top', 'performer', 'time', 'give', 'hardly', '2', 'hour', 'download', 'payslip', 'stuff', 'absolutely', 'unacceptable']",empReview_72918482,2.0,Amazon,negative,negative,negative,,2023-01-23,former employee,5-8 yrs,0.0,0.397,0.603,0.8442,0.063,0.859,0.078,0.079,0.46159999999999995,positive,negative,positive
"['underpaid', 'level', 'unsupported', 'work', 'require']","['ability', 'effect', 'change', 'quickly', 'house', 'tool', 'train', 'access', 'worldwide', 'employment', 'opportunity']","['toxic', 'management', 'culture', 'supervisor', 'work', 'much', 'harder', 'manager', 'block', 'ability', 'progress', 'instead', 'high', 'position', 'outsource', 'inexperienced', 'staff', 'heavily', 'rely', 'help', 'fulfil', 'role']",empReview_72919736,2.0,Amazon,negative,error,negative,,2023-01-23,current employee,,0.0,0.754,0.246,0.5994,0.059,0.713,0.227,0.8201,0.7097500000000001,positive,positive,positive
"['work', 'culture', 'good']","['nothing', 'pro', 'apart', 'tag', 'amazon', 'employee']","['base', 'team', 'work', 'culture', 'differ', 'team', 'work', 'culture', 'good', 'associate', 'work', '10+', 'hour', 'per', 'day', 'productivity', 'calculate', 'accordingly', 'every', 'company', 'politics', 'matter', 'usual', 'kind', 'work', 'tl', 'assign', 'become', 'tls', 'pet', 'great', 'work', 'company']",empReview_72928572,2.0,Amazon,neutral,neutral,neutral,,2023-01-24,current employee,<1 yrs,0.0,0.825,0.175,0.1779,0.024,0.818,0.158,0.8933,0.5356,positive,positive,positive
"['sde1', 'amazon']","['high', 'salary-', '1.75', 'lakh/month', 'deduction', 'tax']","['work-life', 'balance', 'growth']",empReview_72929899,2.0,Amazon,negative,negative,positive,"Gurgaon, Haryana",2023-01-24,current employee,<1 yrs,0.0,1.0,0.0,0.0,0.594,0.406,0.0,-0.5242,-0.2621,negative,negative,negative
"['okay', 'company']","['good', 'culture', 'n', 'infrastructure', 'amazon']","['proper', 'hike']",empReview_72940671,2.0,Amazon,neutral,neutral,neutral,Lead in Bangalore,2023-01-24,current employee,,0.0,0.465,0.535,0.5574,0.355,0.645,0.0,-0.296,0.1307,positive,negative,positive
"['best', 'place', 'work']","['great', 'work', 'life', 'balance', 'love']","['payscale', 'low', 'per', 'competition', 'equivalence', 'role']",empReview_72423735,4.0,Amazon,positive,positive,negative,,2023-01-08,current employee,3-5 yrs,0.0,0.42,0.58,0.8519,0.189,0.811,0.0,-0.2732,0.28935,positive,negative,positive
"['could', 'worse']","['contract', 'amazon', 'rather', 'agency', 'get', 'free', 'private', 'healthcare', 'mental', 'healthcare', 'various', 'benefit', 'stable', 'hour', 'opportunity', 'overtime']","['manual', 'labour', ""'ve"", 'damage', 'multiple', 'muscle', 'ligament', 'work']",empReview_72424658,4.0,Amazon,negative,negative,neutral,"Gourock, Scotland",2023-01-08,former employee,5-8 yrs,0.0,0.636,0.364,0.891,0.225,0.775,0.0,-0.4404,0.2253,positive,negative,positive
"['ship', 'clerk']","['depend', 'building', 'management', 'supper', 'chill', 'extremely', 'stressful', ""'s"", 'like', 'everywhere', 'else', 'definitely', 'worth', ""'s"", 'stressful', 'environment', 'recommend', 'move', 'get', 'building', ""'s"", 'case']","['slow', 'day', 'slow']",empReview_72424860,4.0,Amazon,positive,positive,error,,2023-01-08,current employee,,0.163,0.651,0.187,0.3192,0.0,1.0,0.0,0.0,0.1596,positive,negative,positive
"['amazon', 'review']","['fast', 'pace', 'good', 'learning']","['work', 'life', 'balance', 'great']",empReview_72425267,4.0,Amazon,neutral,neutral,neutral,"Seattle, WA",2023-01-08,current employee,3-5 yrs,0.0,0.58,0.42,0.4404,0.397,0.603,0.0,-0.5096,-0.03460000000000002,positive,negative,negative
"['awesome', 'place', 'work']","['work', 'life', 'culture', 'flexibility', 'room', 'innovation']","['promotion', 'bias', 'time']",empReview_71611861,4.0,Amazon,positive,positive,neutral,,2022-12-04,current employee,3-5 yrs,0.0,0.5,0.5,0.6124,0.296,0.704,0.0,-0.2732,0.16960000000000003,positive,negative,positive
"['good', 'benefit']","['recent', 'pay', 'raise', '19.75', '21.10', '2', 'yr', 'tenure', 'part', 'time', 'educational', 'benefit', 'good', 'time', 'option', 'health', 'insurance', 'etc']","['10', 'hrs', 'foot']",empReview_71613388,4.0,Amazon,positive,positive,positive,"Garner, NC",2022-12-04,current employee,1-3 yrs,0.056,0.723,0.221,0.6249,0.0,1.0,0.0,0.0,0.31245,positive,negative,positive
